新书《诸天之百味人生》已发布，求兄弟们推荐、收藏。: https://www.xbiquge.bz/book/35068/40706432.html
完本感言: https://www.xbiquge.bz/book/35068/40706431.html
第九百四十六章 我就是神: https://www.xbiquge.bz/book/35068/35651013.html
第九百四十七章 不答应就死: https://www.xbiquge.bz/book/35068/35658348.html
第九百四十八章 神啊，救救我: https://www.xbiquge.bz/book/35068/35662785.html
第九百四十九章 信仰本神，在线等: https://www.xbiquge.bz/book/35068/35667061.html
第九百五十章 给脸不要脸: https://www.xbiquge.bz/book/35068/35673642.html
第九百五十一章 跪迎吧！: https://www.xbiquge.bz/book/35068/35678895.html
第九百五十二章 能杀他者，也只有本神了: https://www.xbiquge.bz/book/35068/35686028.html
第九百五十三章 小宇宙第十一感: https://www.xbiquge.bz/book/35068/35693846.html
第九百五十四章 准备进入西游世界: https://www.xbiquge.bz/book/35068/35698380.html
第九百五十五章 转世带着一头猪: https://www.xbiquge.bz/book/35068/35707524.html
第九百五十六章 开局一张弓: https://www.xbiquge.bz/book/35068/35711829.html
第九百五十七章 你想怎么死？: https://www.xbiquge.bz/book/35068/35715983.html
第九百五十八章 霹雳手段，慑服宵小: https://www.xbiquge.bz/book/35068/35719604.html
第九百五十九章 不一样的世界: https://www.xbiquge.bz/book/35068/35724129.html
第九百六十章 参军: https://www.xbiquge.bz/book/35068/35729915.html
第九百六十一章 别添乱，老子杀人呢！: https://www.xbiquge.bz/book/35068/35733350.html
第九百六十二章 老子要吃肉！: https://www.xbiquge.bz/book/35068/35738116.html
第九百六十三章 连连突破: https://www.xbiquge.bz/book/35068/35741984.html
第九百六十四章 盘他，密谋斩首: https://www.xbiquge.bz/book/35068/35745381.html
第九百六十五章 武道八境，龙象六层: https://www.xbiquge.bz/book/35068/35750553.html
第九百六十六章 弓满月，射天狼: https://www.xbiquge.bz/book/35068/35755763.html
第九百六十七章 一步六杀: https://www.xbiquge.bz/book/35068/35759437.html
第九百六十八 有我无敌、以弱战强: https://www.xbiquge.bz/book/35068/35765109.html
第九百六十九章 脱胎换骨，力压先天: https://www.xbiquge.bz/book/35068/35770760.html
第九百七十章 灭杀阴神: https://www.xbiquge.bz/book/35068/35775216.html
第九百七十一章 大雪山，欢喜宗: https://www.xbiquge.bz/book/35068/35793119.html
第九百七十二章 武圣VS妖狐: https://www.xbiquge.bz/book/35068/35797838.html
第九百七十三章 是偷袭呢，还是偷袭呢！: https://www.xbiquge.bz/book/35068/35801708.html
第九百七十四章 生死簿上无名姓: https://www.xbiquge.bz/book/35068/35805739.html
第九百七十五章 祖巫传承灵鹫洞: https://www.xbiquge.bz/book/35068/35809776.html
第九百七十六章 巫就是人，你就是巫: https://www.xbiquge.bz/book/35068/35814507.html
第九百七十七章 魔王波旬，外魔练道: https://www.xbiquge.bz/book/35068/35818830.html
第九百七十八章 让释迦来杀我: https://www.xbiquge.bz/book/35068/35823169.html
第九百七十九章 天地有感，三界震动: https://www.xbiquge.bz/book/35068/35829814.html
第九百八十章 套马汉子: https://www.xbiquge.bz/book/35068/35838717.html
第九百八十一章 惊变: https://www.xbiquge.bz/book/35068/35842911.html
第九百八十二章 杀他个片甲不留: https://www.xbiquge.bz/book/35068/35846664.html
第九百八十三章 一骑冲营: https://www.xbiquge.bz/book/35068/35853812.html
第九百八十四章 原来是妳！: https://www.xbiquge.bz/book/35068/35867039.html
第九百八十五章 龙象镇妖狐: https://www.xbiquge.bz/book/35068/35871213.html
第九百八十六章 诛妖狐，怒定光: https://www.xbiquge.bz/book/35068/35875514.html
第九百八十七章 跪下！: https://www.xbiquge.bz/book/35068/35883370.html
第九百八十八章 打的你妈都不认识你: https://www.xbiquge.bz/book/35068/35890536.html
第九百八十九章 杀宗师如杀鸡: https://www.xbiquge.bz/book/35068/35897650.html
第九百九十章 战武圣: https://www.xbiquge.bz/book/35068/35905469.html
第九百九十一章 两强相斗，勇者胜: https://www.xbiquge.bz/book/35068/35909197.html
第九百九十二章 唐王算计: https://www.xbiquge.bz/book/35068/35916233.html
第九百九十三章 拳意化形，武圣？: https://www.xbiquge.bz/book/35068/35920270.html
第九百九十四章 先杀痛快了再说: https://www.xbiquge.bz/book/35068/35926608.html
第九百九十五章 腥风血雨: https://www.xbiquge.bz/book/35068/35931085.html
第九百九十六章 天策府，八骏飞车: https://www.xbiquge.bz/book/35068/35942332.html
第九百九十七章 天策府司马: https://www.xbiquge.bz/book/35068/35951216.html
第九百九十八章 夜往长安: https://www.xbiquge.bz/book/35068/35956149.html
第九百九十九章 面圣，你可知罪？: https://www.xbiquge.bz/book/35068/35959576.html
第一千章 御前对喷，一路碾压: https://www.xbiquge.bz/book/35068/35963402.html
第一千零一章 老君弟子？: https://www.xbiquge.bz/book/35068/35966999.html
第一千零二章 封赏: https://www.xbiquge.bz/book/35068/35972004.html
第一千零三章 闯六关: https://www.xbiquge.bz/book/35068/35977421.html
第一千零四章 打服钦天监: https://www.xbiquge.bz/book/35068/35981785.html
第一千零五章 借你六十年的阳寿: https://www.xbiquge.bz/book/35068/35989769.html
第一千零六章 都拿走了！: https://www.xbiquge.bz/book/35068/35994175.html
第一千零七章 剧情开启: https://www.xbiquge.bz/book/35068/35997761.html
第一千零八章 泾河龙王入瓮中: https://www.xbiquge.bz/book/35068/36001475.html
第一千零九章 人君命格: https://www.xbiquge.bz/book/35068/36005877.html
第一千零一十章 《紫气御龙经》: https://www.xbiquge.bz/book/35068/36009599.html
第一千零一十一章 重五十七万斤的兵器: https://www.xbiquge.bz/book/35068/36013138.html
第一千零一十二章 巫族之主: https://www.xbiquge.bz/book/35068/36018102.html
第一千零一十三章 泾河殇: https://www.xbiquge.bz/book/35068/36021166.html
第一千零一十四章 龙魂索命，吸收龙气: https://www.xbiquge.bz/book/35068/36029434.html
第一千零一十五章 白衣大士: https://www.xbiquge.bz/book/35068/36033589.html
第一千零一十六章 身化大巫: https://www.xbiquge.bz/book/35068/36037948.html
第一千零一十七章 观音: https://www.xbiquge.bz/book/35068/36041312.html
第一千零一十八章 破龙脉，夺气运: https://www.xbiquge.bz/book/35068/36045345.html
第一千零一十九章 你若不服，便来一战: https://www.xbiquge.bz/book/35068/36049202.html
第一千零二十章 丹成: https://www.xbiquge.bz/book/35068/36053792.html
第一千零二十一章 拳打定光: https://www.xbiquge.bz/book/35068/36057942.html
第一千零二十二章 人道气运，万法不侵: https://www.xbiquge.bz/book/35068/36061669.html
第一千零二十三章 盗丹的猪蹄子: https://www.xbiquge.bz/book/35068/36065144.html
第一千零二十四章 服丹: https://www.xbiquge.bz/book/35068/36068404.html
第一千零二十五章 人仙，统一草原: https://www.xbiquge.bz/book/35068/36072519.html
第一千零二十六章 复我汉家江山: https://www.xbiquge.bz/book/35068/36077133.html
第一千零二十七章 重返长安: https://www.xbiquge.bz/book/35068/36080502.html
第一千零二十八章 惊闻五行山: https://www.xbiquge.bz/book/35068/36084053.html
第一千零二十九章 紫气东来: https://www.xbiquge.bz/book/35068/36087621.html
第一千零三十章 佛道争锋: https://www.xbiquge.bz/book/35068/36090920.html
第一千零三十一掌 拿去买糖吃: https://www.xbiquge.bz/book/35068/36094243.html
第一千零三十二章 自裁吧！（为‘善灵月’兄弟加更）: https://www.xbiquge.bz/book/35068/36094501.html
第一千零三十三章 太阴了！: https://www.xbiquge.bz/book/35068/36098581.html
第一千零三十四章 再薅羊毛！（为‘善灵月’兄弟加更）: https://www.xbiquge.bz/book/35068/36099352.html
第一千零三十五章 不可磨灭的贡献: https://www.xbiquge.bz/book/35068/36102324.html
第一千零三十六章 明天也够呛！（为‘善灵月’兄弟加更）: https://www.xbiquge.bz/book/35068/36103734.html
第一千零三十七章 骗在大唐: https://www.xbiquge.bz/book/35068/36106419.html
第一千零三十八章 加更（为‘终极帝皇侠lhx’加更）: https://www.xbiquge.bz/book/35068/36109820.html
第一千零三十九章 那就做过一场吧！: https://www.xbiquge.bz/book/35068/36112206.html
第一千零四十章 约定斗阵，道门底蕴: https://www.xbiquge.bz/book/35068/36115377.html
第一千零四十一章 武才人: https://www.xbiquge.bz/book/35068/36119306.html
第一千零四十二章 收服袁李，图谋武曌: https://www.xbiquge.bz/book/35068/36122570.html
第一千零四十三章 再坑化生寺: https://www.xbiquge.bz/book/35068/36125830.html
第一千零四十四章 帝王心: https://www.xbiquge.bz/book/35068/36128760.html
第一千零四十五章 风尘三侠: https://www.xbiquge.bz/book/35068/36131848.html
第一千零四十六章 一对三，同阶无敌: https://www.xbiquge.bz/book/35068/36146337.html
第一千零四十七章 闯出长安: https://www.xbiquge.bz/book/35068/36149570.html
第一千零四十八章 神符显威，诛仙剑气破锦襕: https://www.xbiquge.bz/book/35068/36152752.html
第一千零四十九章 这误会好美: https://www.xbiquge.bz/book/35068/36156157.html
第一千零五十章 一步登天的武曌: https://www.xbiquge.bz/book/35068/36159429.html
第一千零五十一章 斗阵开始: https://www.xbiquge.bz/book/35068/36162666.html
第一千零五十二章 身陷佛阵: https://www.xbiquge.bz/book/35068/36168251.html
第一千零五十三章 他是黄二郎: https://www.xbiquge.bz/book/35068/36183431.html
第一千零五十四章 恶斗: https://www.xbiquge.bz/book/35068/36186921.html
第一千零五十五章 阵中阵: https://www.xbiquge.bz/book/35068/36190356.html
第一千零五十六章 天师飞升？: https://www.xbiquge.bz/book/35068/36194683.html
第一千零五十七章 道门教主: https://www.xbiquge.bz/book/35068/36197774.html
第一千零五十八章 叛徒！: https://www.xbiquge.bz/book/35068/36200833.html
第一千零五十九章 退观音！: https://www.xbiquge.bz/book/35068/36203739.html
第一千零六十章 前往五行山: https://www.xbiquge.bz/book/35068/36207016.html
第一千零六十一章 嚣张的峨眉派: https://www.xbiquge.bz/book/35068/36209415.html
第一千零六十二章 长眉陨，峨眉灭: https://www.xbiquge.bz/book/35068/36210509.html
第一千零六十三章 殴打天尊: https://www.xbiquge.bz/book/35068/36215468.html
第一千零六十四章 九戒仙幢，灵翠峰: https://www.xbiquge.bz/book/35068/36220288.html
第一千零六十五章 道人: https://www.xbiquge.bz/book/35068/36223880.html
第一千零六十六章 开天: https://www.xbiquge.bz/book/35068/36227218.html
第一千零六十七章 悟道: https://www.xbiquge.bz/book/35068/36231328.html
第一千零六十八章 好大胆子: https://www.xbiquge.bz/book/35068/36234507.html
第一千零六十九章 关门放猴子: https://www.xbiquge.bz/book/35068/36238299.html
第一千零七十章 思想被颠覆的猴子: https://www.xbiquge.bz/book/35068/36244237.html
第一千零七十一章 歪打正着: https://www.xbiquge.bz/book/35068/36247658.html
第一千零七十二章 突破大巫: https://www.xbiquge.bz/book/35068/36250614.html
第一千零七十三章 还想逃票？: https://www.xbiquge.bz/book/35068/36253801.html
第一千零七十四章 猴子脱困: https://www.xbiquge.bz/book/35068/36256871.html
第一千零七十五章 那是你亲戚: https://www.xbiquge.bz/book/35068/36259583.html
第一千零七十六章 唤醒金蝉子: https://www.xbiquge.bz/book/35068/36262674.html
第一千零七十七章 两头猪: https://www.xbiquge.bz/book/35068/36269397.html
第一千零七十八章 伏天蓬: https://www.xbiquge.bz/book/35068/36277110.html
第一千零七十九章 道巫合流: https://www.xbiquge.bz/book/35068/36285434.html
第一千零八十章 挥兵南下: https://www.xbiquge.bz/book/35068/36294525.html
第一千零八十一章 关门放猪: https://www.xbiquge.bz/book/35068/36306561.html
第一千零八十二章 欲为人皇，斩杀定光: https://www.xbiquge.bz/book/35068/36309857.html
第一千零八十三章 孙悟空死了？: https://www.xbiquge.bz/book/35068/36311463.html
第一千零八十四章 真假猴王: https://www.xbiquge.bz/book/35068/36323493.html
第一千零八十五章 我猜，你死在灵山！（为‘书虫壹壹零号’兄弟加更）: https://www.xbiquge.bz/book/35068/36323659.html
第一千零八十六章 仙界无间道: https://www.xbiquge.bz/book/35068/36325376.html
第一千零八十七章 图谋草还丹（为08a兄弟加更）: https://www.xbiquge.bz/book/35068/36326645.html
第一千零八十八章 栽赃行窃五庄观！: https://www.xbiquge.bz/book/35068/36329198.html
第一千零八十九章 不打自招主动入坑: https://www.xbiquge.bz/book/35068/36331346.html
第一千零九十章 场面一度极为尴尬: https://www.xbiquge.bz/book/35068/36332454.html
第一千零九十一章 实锤与决裂: https://www.xbiquge.bz/book/35068/36337070.html
第一千零九十二章 目标：先天灵宝: https://www.xbiquge.bz/book/35068/36338191.html
第一千零九十三章 贫道是去助拳的: https://www.xbiquge.bz/book/35068/36340977.html
第一千零九十四章 再见通天: https://www.xbiquge.bz/book/35068/36341750.html
第一千零九十五章 活着不好吗？: https://www.xbiquge.bz/book/35068/36346540.html
第一千零九十六章 取经团的主动出击: https://www.xbiquge.bz/book/35068/36347384.html
第一千零九十七章 两个祥瑞: https://www.xbiquge.bz/book/35068/36351575.html
第一千零九十八章 冷遇: https://www.xbiquge.bz/book/35068/36352629.html
第一千零九十九章 黄少宏的报复: https://www.xbiquge.bz/book/35068/36354629.html
第一千一百章 欲哭无泪镇元子: https://www.xbiquge.bz/book/35068/36355544.html
第一千一百零一章 栽赃嫁祸: https://www.xbiquge.bz/book/35068/36357633.html
第一千一百零二章 挨打要立正: https://www.xbiquge.bz/book/35068/36358832.html
第一千一百零三章 论无耻你排行第二: https://www.xbiquge.bz/book/35068/36361301.html
第一千一百零四章 惊闻混沌钟: https://www.xbiquge.bz/book/35068/36362529.html
第一千一百零五章 诛仙四剑: https://www.xbiquge.bz/book/35068/36364430.html
第一千一百零六章 小收获: https://www.xbiquge.bz/book/35068/36365304.html
第一千一百零七章 《盘古真经》！: https://www.xbiquge.bz/book/35068/36367272.html
第一千一百零八章 拿剑图来，我让你传教: https://www.xbiquge.bz/book/35068/36368257.html
第一千一百零九章 武曌成仙: https://www.xbiquge.bz/book/35068/36370326.html
第一千一百一十章 坏规矩？那就别怪朕了！: https://www.xbiquge.bz/book/35068/36371516.html
第一千一百一十一章 大雷音寺内部资深人士: https://www.xbiquge.bz/book/35068/36373090.html
第一千一百一十二章 放心我不会伤害你！: https://www.xbiquge.bz/book/35068/36374606.html
第一千一百一十三章 撕票: https://www.xbiquge.bz/book/35068/36375904.html
第一千一百一十四章 骂天王！: https://www.xbiquge.bz/book/35068/36378235.html
第一千一百一十五章 骂了老的来小的: https://www.xbiquge.bz/book/35068/36382274.html
第一千一百一十六章 黄二郎你跪不跪！: https://www.xbiquge.bz/book/35068/36383675.html
第一千一百一十七 抗天命: https://www.xbiquge.bz/book/35068/36386642.html
第一千一百一十八章 插旗立棍亮字号: https://www.xbiquge.bz/book/35068/36388037.html
第一千一百一十九章 道门威武: https://www.xbiquge.bz/book/35068/36389318.html
第一千一百二十章 擒天王，宝塔到手: https://www.xbiquge.bz/book/35068/36390328.html
第一千一百二十一章 赎金到手: https://www.xbiquge.bz/book/35068/36392531.html
第一千一百二十二章 谋划镇教灵宝: https://www.xbiquge.bz/book/35068/36396291.html
第一千一百二十三章 还有一颗人参果树？: https://www.xbiquge.bz/book/35068/36398934.html
第一千一百二十四章 做饵: https://www.xbiquge.bz/book/35068/36400696.html
第一千一百二十五章 上钩！: https://www.xbiquge.bz/book/35068/36424397.html
第一千一百二十六章 通天的提醒: https://www.xbiquge.bz/book/35068/36428787.html
第一千一百二十七章 镇元陨落，地书到手: https://www.xbiquge.bz/book/35068/36432007.html
第一千一百二十八章 真被劈了！: https://www.xbiquge.bz/book/35068/36433082.html
第一千一百二十九章 人间变故: https://www.xbiquge.bz/book/35068/36434446.html
第一千一百三十章 除恶务尽，绝不留手: https://www.xbiquge.bz/book/35068/36435884.html
第一千一百三十一章 五个仙人: https://www.xbiquge.bz/book/35068/36437675.html
第一千一百三十二章 弑神诛仙（一）: https://www.xbiquge.bz/book/35068/36438796.html
第一千一百三十三章 弑神诛仙（二）: https://www.xbiquge.bz/book/35068/36439710.html
第一千一百三十四章 弑神诛仙（三）: https://www.xbiquge.bz/book/35068/36442154.html
第一千一百三十五章 弑神诛仙（四）: https://www.xbiquge.bz/book/35068/36443267.html
第一千一百三十六章 弑神诛仙（五）: https://www.xbiquge.bz/book/35068/36444876.html
第一千一百三十七章 弑神诛仙（六）: https://www.xbiquge.bz/book/35068/36446264.html
第一千一百三十八章 弑神诛仙（七）: https://www.xbiquge.bz/book/35068/36447399.html
第一千一百三十九章 弑神诛仙（八）: https://www.xbiquge.bz/book/35068/36449111.html
第一千一百四十章 弑神诛仙（九）: https://www.xbiquge.bz/book/35068/36450550.html
第一千一百四十一章 弑神诛仙（十）: https://www.xbiquge.bz/book/35068/36452315.html
第一千一百四十二章 弑神诛仙（十一）: https://www.xbiquge.bz/book/35068/36453649.html
第一千一百四十三章 弑神诛仙（十二）: https://www.xbiquge.bz/book/35068/36456051.html
第一千一百四十四章 弑神诛仙（十三）: https://www.xbiquge.bz/book/35068/36457324.html
第一千一百四十五章 弑神诛仙（十四）: https://www.xbiquge.bz/book/35068/36459896.html
第一千一百四十六章 不疼吗？: https://www.xbiquge.bz/book/35068/36461018.html
第一千一百四十七章 栽蟠桃，种仙豆: https://www.xbiquge.bz/book/35068/36466279.html
第一千一百四十八章 资敌的至尊: https://www.xbiquge.bz/book/35068/36467542.html
第一千一百四十九章 竟然被勒索了！: https://www.xbiquge.bz/book/35068/36475468.html
第一千一百五十章 谢谢你: https://www.xbiquge.bz/book/35068/36476762.html
第一千一百五十一章 幕后黑手: https://www.xbiquge.bz/book/35068/36478633.html
第一千一百五十二章 不服就干: https://www.xbiquge.bz/book/35068/36479852.html
第一千一百五十三章 这叫人干的事儿？: https://www.xbiquge.bz/book/35068/36481379.html
第一千一百五十四章 我要立教！: https://www.xbiquge.bz/book/35068/36482609.html
第一千一百五十五章 ‘劫’教！: https://www.xbiquge.bz/book/35068/36484347.html
第一千一百五十六章 成了！: https://www.xbiquge.bz/book/35068/36485549.html
第一千一百五十七章 准圣逐鹿: https://www.xbiquge.bz/book/35068/36487285.html
第一千一百五十八章 一步之遥: https://www.xbiquge.bz/book/35068/36488570.html
第一千一百五十九章 圣位之下第一人: https://www.xbiquge.bz/book/35068/36490341.html
第一千一百六十章 现在开始打劫！: https://www.xbiquge.bz/book/35068/36491438.html
第一千一百六十一章 圣下无敌: https://www.xbiquge.bz/book/35068/36493083.html
第一千一百六十二章 燃灯，卒！: https://www.xbiquge.bz/book/35068/36494382.html
第一千一百六十三章 战无敌: https://www.xbiquge.bz/book/35068/36496075.html
第一千一百六十四章 交换人质？: https://www.xbiquge.bz/book/35068/36497776.html
第一千一百六十五章 西游尾声: https://www.xbiquge.bz/book/35068/36498863.html
第一千一百六十六章 一锅炖不下: https://www.xbiquge.bz/book/35068/36500712.html
第一千一百六十七章 功行圆满，离开西游: https://www.xbiquge.bz/book/35068/36501559.html
第一千一百六十八章 回归与收获: https://www.xbiquge.bz/book/35068/36503741.html
第一千一百六十九章 不吹牛逼，讨要酬劳: https://www.xbiquge.bz/book/35068/36504156.html
第一千一百七十章 下回带你一起拉: https://www.xbiquge.bz/book/35068/36506160.html
第一千一百七十一章 该打！: https://www.xbiquge.bz/book/35068/36506672.html
第一千一百七十二章 凄凄广寒宫: https://www.xbiquge.bz/book/35068/36509288.html
第一千一百七十三章 怎么感觉被忽悠了呢？: https://www.xbiquge.bz/book/35068/36509683.html
第一千一百七十四章 味道不错吧？: https://www.xbiquge.bz/book/35068/36510742.html
第一千一百七十五章 洪荒往事: https://www.xbiquge.bz/book/35068/36512606.html
第一千一百七十六章 腹黑女与进宫面圣: https://www.xbiquge.bz/book/35068/36514075.html
第一千一百七十七章 原来是您啊！: https://www.xbiquge.bz/book/35068/36515543.html
第一千一百七十八章 留你不得！: https://www.xbiquge.bz/book/35068/36520707.html
第一千一百七十九章 枯木逢春？再骟一遍！: https://www.xbiquge.bz/book/35068/36521423.html
第一千一百八十章 回西游，避风头: https://www.xbiquge.bz/book/35068/36524204.html
第一千一百八十一章 欲封禅: https://www.xbiquge.bz/book/35068/36524928.html
第一千一百八十二 吹牛逼的皇帝: https://www.xbiquge.bz/book/35068/36525859.html
第一千一百八十三章 无题: https://www.xbiquge.bz/book/35068/36527390.html
第一千一百八十四章 封禅至朕而止，不服来战！: https://www.xbiquge.bz/book/35068/36529336.html
第一千一百八十五章 怎配与朕动手！: https://www.xbiquge.bz/book/35068/36530357.html
第一千一百八十六章 人皇永寿: https://www.xbiquge.bz/book/35068/36532357.html
第一千一百八十七章 东皇钟现: https://www.xbiquge.bz/book/35068/36532983.html
第一千一百八十八章 抢灵宝地一起上吧！: https://www.xbiquge.bz/book/35068/36536288.html
第一千一百八十九章 完整的东皇钟！: https://www.xbiquge.bz/book/35068/36536830.html
第一千一百九十章 敲钟比核弹爽: https://www.xbiquge.bz/book/35068/36538531.html
第一千一百九十一章 收取东皇钟！: https://www.xbiquge.bz/book/35068/36539357.html
第一千一百九十二章 此界无敌！: https://www.xbiquge.bz/book/35068/36542045.html
第一千一百九十三章 大发横财: https://www.xbiquge.bz/book/35068/36542498.html
第一千一百九十四章 阴险准提: https://www.xbiquge.bz/book/35068/36545728.html
第一千一百九十五章 西游事毕，破铜成长: https://www.xbiquge.bz/book/35068/36546164.html
第一千一百九十六章 三女被困: https://www.xbiquge.bz/book/35068/36547437.html
第一千一百九十七章 明抢了是么？: https://www.xbiquge.bz/book/35068/36549577.html
第一千一百九十八章 我有一个大胆的想法: https://www.xbiquge.bz/book/35068/36551253.html
第一千一百九十九章 真孙子！: https://www.xbiquge.bz/book/35068/36552894.html
第一千二百章 掌酆都: https://www.xbiquge.bz/book/35068/36556252.html
第一千二百零一章 前世: https://www.xbiquge.bz/book/35068/36557730.html
第一千二百零二章 吾掌阴世，鬼门重开: https://www.xbiquge.bz/book/35068/36559917.html
第一千二百零三章 原来是忘了逃了: https://www.xbiquge.bz/book/35068/36560626.html
第一千二百零四章 有人找死: https://www.xbiquge.bz/book/35068/36562629.html
第一千二百零五章 选择: https://www.xbiquge.bz/book/35068/36563223.html
第一千二百零六章 要当爹了: https://www.xbiquge.bz/book/35068/36564864.html
第一千二百零七章 初为人父，郁闷的爹！: https://www.xbiquge.bz/book/35068/36565906.html
第一千二百零八章 长公主‘黄一一’: https://www.xbiquge.bz/book/35068/36567461.html
第一千二百零九章 有的玩了: https://www.xbiquge.bz/book/35068/40706050.html
第一千二百一十章 抽根烟压压惊: https://www.xbiquge.bz/book/35068/40706051.html
第一千二百一十一章 没有我你们什么都不是！: https://www.xbiquge.bz/book/35068/40706052.html
第一千二百一十二章 有人动手了: https://www.xbiquge.bz/book/35068/40706053.html
第一千二百一十三章 意外: https://www.xbiquge.bz/book/35068/40706054.html
第一千二百一十四章 我是神仙: https://www.xbiquge.bz/book/35068/40706055.html
第一千二百一十五章 你是哪种仙儿？: https://www.xbiquge.bz/book/35068/40706056.html
第一千二百一十六章 四面楚歌的‘钟永康’: https://www.xbiquge.bz/book/35068/40706057.html
第一千二百一十七章 我来搞定，搞定了！: https://www.xbiquge.bz/book/35068/40706058.html
第一千二百一十八章 九煞冲顶: https://www.xbiquge.bz/book/35068/40706059.html
第一千二百一十九章 盲婆: https://www.xbiquge.bz/book/35068/40706060.html
第一千二百二十章 你磕头吧！: https://www.xbiquge.bz/book/35068/40706061.html
第一千二百二十一章 你祖宗！: https://www.xbiquge.bz/book/35068/40706062.html
第一千二百二十二章 怨气难平: https://www.xbiquge.bz/book/35068/40706063.html
第一千二百二十三章 没什么大事儿: https://www.xbiquge.bz/book/35068/40706064.html
第一千二百二十四章 事了: https://www.xbiquge.bz/book/35068/40706065.html
第一千二百二十五章 人间剑道巅峰之战: https://www.xbiquge.bz/book/35068/40706066.html
第一千二百二十六章 恩主令: https://www.xbiquge.bz/book/35068/40706067.html
第一千二百二十七章 连那恩主一起杀: https://www.xbiquge.bz/book/35068/40706068.html
第一千二百二十八章 忍术？打上门去！: https://www.xbiquge.bz/book/35068/40706069.html
第一千一百二十九章 如来神掌: https://www.xbiquge.bz/book/35068/40706070.html
第一千二百三十章 秃头都要死: https://www.xbiquge.bz/book/35068/40706071.html
第一千二百三十一章 妖僧‘杨琏真伽’: https://www.xbiquge.bz/book/35068/40706072.html
第一千二百三十二章 尽皆突破: https://www.xbiquge.bz/book/35068/40706073.html
第一千二百三十三章 真身·火影忍者？: https://www.xbiquge.bz/book/35068/40706074.html
第一千二百三十四章 扶桑憋精: https://www.xbiquge.bz/book/35068/40706075.html
第一千二百三十五章 消失的真相: https://www.xbiquge.bz/book/35068/40706076.html
第一千二百三十六章 血神老祖: https://www.xbiquge.bz/book/35068/40706077.html
第一千二百三十七章 海下藏宝: https://www.xbiquge.bz/book/35068/40706078.html
第一千二百三十八章 分分钟搞定: https://www.xbiquge.bz/book/35068/40706079.html
第一千二百三十九章 彼岸事了，提辖有求: https://www.xbiquge.bz/book/35068/40706080.html
第一千二百四十章 专治各种不服: https://www.xbiquge.bz/book/35068/40706081.html
第一千二百四十一章 复活林冲: https://www.xbiquge.bz/book/35068/40706082.html
第一千二百四十二章 窝囊废: https://www.xbiquge.bz/book/35068/40706083.html
第一千二百四十三章 进宫弄死他: https://www.xbiquge.bz/book/35068/40706084.html
第一千二百四十四章 梁山反目: https://www.xbiquge.bz/book/35068/40706085.html
第一千二百四十五章 满足你的愿望: https://www.xbiquge.bz/book/35068/40706086.html
第一千二百四十六章 一个喷嚏就震死了: https://www.xbiquge.bz/book/35068/40706087.html
第一千二百四十七章 金国使臣？全都杀了！: https://www.xbiquge.bz/book/35068/40706088.html
第一千二百四十八章 挟天子，戏朝堂: https://www.xbiquge.bz/book/35068/40706089.html
第一千二百四十九章 亲如父子，静观其变: https://www.xbiquge.bz/book/35068/40706090.html
第一千二百五十章 无敌，约战！: https://www.xbiquge.bz/book/35068/40706091.html
第一千二百五十一章 道宗旁落，百炼尸王: https://www.xbiquge.bz/book/35068/40706092.html
第一千二百五十二章 下血本的刘混康: https://www.xbiquge.bz/book/35068/40706093.html
第一千二百五十三章 尸王大阵？好多补品！: https://www.xbiquge.bz/book/35068/40706094.html
第一千二百五十四章 道门宗师，魔道手段: https://www.xbiquge.bz/book/35068/40706095.html
第一千二百五十五章 神通不敌天数: https://www.xbiquge.bz/book/35068/40706096.html
第一千二百五十六章 水浒世界终: https://www.xbiquge.bz/book/35068/40706097.html
第一千二百五十七章 法师男友: https://www.xbiquge.bz/book/35068/40706099.html
第一千二百五十八章 接连而来的袭击: https://www.xbiquge.bz/book/35068/40706100.html
第一千二百五十九章 绝境病毒: https://www.xbiquge.bz/book/35068/40706101.html
第一千二百六十章 强大的‘九头蛇’: https://www.xbiquge.bz/book/35068/40706102.html
第一千二百六十一章 ‘九头蛇’VS‘A.I.M’: https://www.xbiquge.bz/book/35068/40706103.html
第一千二百六十二章 剧情开始: https://www.xbiquge.bz/book/35068/40706104.html
第一千二百六十三章 我不在地球！: https://www.xbiquge.bz/book/35068/40706105.html
第一千二百六十四章 宇宙之旅，目标冬兵: https://www.xbiquge.bz/book/35068/40706106.html
第一千二百六十五章 巴基：我过的很好: https://www.xbiquge.bz/book/35068/40706107.html
第一千二百六十六章 卖宠求荣: https://www.xbiquge.bz/book/35068/40706108.html
第一千二百六十七章 可以投注吗: https://www.xbiquge.bz/book/35068/40706109.html
第一千二百六十八章 虚招砍死总冠军: https://www.xbiquge.bz/book/35068/40706110.html
第一千二百六十九章 天价通缉与委托: https://www.xbiquge.bz/book/35068/40706111.html
第一千二百七十章 评价：宇宙级强者: https://www.xbiquge.bz/book/35068/40706112.html
第一千二百七十一章 洛基在叫嚣: https://www.xbiquge.bz/book/35068/40706113.html
第一千二百七十二章 那就是没得谈喽: https://www.xbiquge.bz/book/35068/40706114.html
第一千二百七十三章 不犯法，但容易挨揍: https://www.xbiquge.bz/book/35068/40706115.html
第一千二百七十四章 纽约大战，弗瑞：你赢了: https://www.xbiquge.bz/book/35068/40706116.html
第一千二百七十五章 寻找灭霸: https://www.xbiquge.bz/book/35068/40706117.html
